cod_ibge,ano_referencia,populacao_estimada,pib_per_capita
3540101,2017,3480,21915.52
3540200,2017,47638,25615.96
3540259,2017,4519,20687.54
3540309,2017,2594,63316.50
3540408,2017,4240,23406.13
3540507,2017,9565,18769.26
3540606,2017,52507,38981.20
3540705,2017,55432,35584.63
3540754,2017,23360,8564.51
3540804,2017,17002,32436.36
3540853,2017,3768,7572.98
3540903,2017,20516,46434.30
3541000,2017,310024,21589.86
3541059,2017,5126,22722.40
3541109,2017,4155,15121.06
3541208,2017,13420,18941.36
3541307,2017,43897,19794.59
3541406,2017,225271,34554.65
3541505,2017,39544,18103.25
3541604,2017,39506,44901.66
3541653,2017,3680,27413.04
3541703,2017,13893,34385.66
3541802,2017,3267,124499.54
3541901,2017,12949,25781.76
3542008,2017,6530,28097.40
3542107,2017,9054,36437.71
3542206,2017,29821,37884.61
3542305,2017,3908,14109.26
3542404,2017,19985,33668.50
3542503,2017,9042,16524.99
3542602,2017,56430,34524.70
3542701,2017,7384,22371.34
3542800,2017,3390,14331.56
3542909,2017,13060,20976.95
3543006,2017,17220,22081.71
3543105,2017,4644,18934.97
3543204,2017,4571,31273.68
3543238,2017,2243,16869.37
3543253,2017,7697,38482.66
3543303,2017,121848,24455.08
3543402,2017,682302,47882.28
3543501,2017,5792,11708.05
3543600,2017,3618,31497.51
3543709,2017,10823,19439.25
3543808,2017,10098,26267.68
3543907,2017,202952,45392.37
3544004,2017,33935,42381.58
3544103,2017,49408,12786.67
3544202,2017,12086,18733.66
3544251,2017,17795,70563.30
3544301,2017,10512,27284.25
3544400,2017,3046,20469.47
3544509,2017,3102,26715.34
3544608,2017,5549,21721.93
3544707,2017,2453,17715.45
3544806,2017,6144,23255.70
3544905,2017,11641,31631.47
3545001,2017,16903,11838.25
3545100,2017,5222,13963.81
3545159,2017,8019,28951.61
3545209,2017,116191,58394.69
3545308,2017,44397,35915.62
3545407,2017,9287,22941.32
3545506,2017,4174,94022.28
3545605,2017,15331,21256.15
3545704,2017,5999,34840.14
3545803,2017,191889,29649.54
3546009,2017,14667,15975.86
3546108,2017,2134,32151.36
3546207,2017,4409,28407.58
3546256,2017,2110,26556.40
3546306,2017,33455,14995.90
3546405,2017,47148,43343.49
3546504,2017,5662,16853.06
3546603,2017,31802,32791.27
3546702,2017,25637,62535.63
3546801,2017,56014,23959.99
3546900,2017,8758,14724.14
3547007,2017,6021,21679.95
3547106,2017,2945,26998.98
3547205,2017,1555,22314.47
3547304,2017,131887,66608.65
3547403,2017,2544,23230.74
3547502,2017,27590,23719.32
3547601,2017,26067,29552.92
3547650,2017,1536,22103.52
3547700,2017,21030,20553.83
3547809,2017,715231,38965.22
3547908,2017,6829,19456.73
3548005,2017,22801,49611.99
3548054,2017,8285,25850.21
3548104,2017,6029,22680.38
3548203,2017,6800,16006.91
3548302,2017,3057,12140.66
3548401,2017,4687,13480.69
3548500,2017,434742,51548.50
3548609,2017,10895,18017.07
3548708,2017,827437,53699.73
3548807,2017,159608,82859.49
3548906,2017,246088,42071.94
3549003,2017,2850,16307.37
3549102,2017,90089,33031.59
3549201,2017,2601,16160.32
3549250,2017,1904,18502.63
3549300,2017,2132,26165.57
3549409,2017,50921,33488.95
3549508,2017,8885,18125.94
3549607,2017,4181,11364.51
3549706,2017,54734,32696.72
3549805,2017,450657,36653.84
3549904,2017,703219,56022.98
3549953,2017,15465,13410.15
3550001,2017,10740,16100.28
3550100,2017,40692,28068.00
3550209,2017,32910,20451.20
3550308,2017,12106920,57731.63
3550407,2017,34898,21181.99
3550506,2017,7624,26351.13
3550605,2017,88473,31431.07
3550704,2017,85538,39555.59
3550803,2017,12317,26669.97
3550902,2017,15225,30430.21
3551009,2017,360380,14488.59
3551108,2017,10034,14598.56
3551207,2017,3681,17601.20
3551306,2017,3411,80127.82
3551405,2017,13810,11867.85
3551504,2017,43790,21328.09
3551603,2017,28742,25037.96
3551702,2017,122643,44960.97
3551801,2017,13053,31687.81
3551900,2017,17115,13635.70
3552007,2017,6228,11032.27
3552106,2017,40220,20690.68
3552205,2017,659871,48668.85
3552304,2017,7733,23097.37
3552403,2017,273007,49873.45
3552502,2017,290769,36906.16
3552551,2017,3836,76268.25
3552601,2017,12251,19738.88
3552700,2017,16159,17294.39
3552809,2017,279634,30188.30
3552908,2017,6193,24340.06
3553005,2017,13111,16422.39
3553104,2017,6255,15111.43
3553203,2017,5603,20774.41
3553302,2017,23267,22990.93
3553401,2017,25723,35416.09
3553500,2017,7973,17698.11
3553609,2017,13062,26288.09
3553658,2017,2823,13472.55
3553708,2017,56951,25731.07
3553807,2017,23240,28015.96
3553856,2017,5715,35430.27
3553906,2017,7302,15020.68
3553955,2017,14547,64977.52
3554003,2017,118939,31710.02
3554102,2017,307953,52615.56
3554201,2017,4677,19140.26
3554300,2017,22914,20802.48
3554409,2017,9227,16215.56
3554508,2017,41022,43213.40
3554607,2017,2690,17672.12
3554656,2017,2395,11845.51
3554706,2017,9934,21169.72
3554755,2017,1691,26402.13
3554805,2017,45904,16031.59
3554904,2017,5767,18987.69
3554953,2017,6689,22072.51
3555000,2017,65758,26780.32
3555109,2017,15321,18341.17
3555208,2017,2016,23282.74
3555307,2017,1827,33818.83
3555356,2017,6080,56235.53
3555406,2017,88313,22256.73
3555505,2017,4734,18680.61
3555604,2017,10047,39369.36
3555703,2017,1793,27600.67
3555802,2017,9148,20811.76
3555901,2017,1207,45393.54
3556008,2017,13655,28033.17
3556107,2017,12800,25448.75
3556206,2017,124024,46371.61
3556305,2017,25632,36791.08
3556354,2017,10143,11188.01
3556404,2017,42310,22871.57
3556453,2017,50346,35472.01
3556503,2017,118917,22540.17
3556602,2017,10963,12101.89
3556701,2017,75129,115856.21
3556800,2017,18654,18565.13
3556909,2017,8335,45561.37
3556958,2017,1833,18559.74
3557006,2017,119898,24986.36
3557105,2017,92768,30087.82
3557154,2017,2636,35986.72
3557204,2017,12487,17045.73
3557303,2017,11067,28918.50
4100103,2017,7768,22815.01
4100202,2017,6254,40715.86
4100301,2017,9161,20515.56
4100400,2017,115364,13204.37
4100459,2017,2948,24474.90
4100509,2017,21988,16339.82
4100608,2017,14693,26737.97
4100707,2017,10222,27883.98
4100806,2017,11237,22181.54
4100905,2017,6084,19293.72
4101002,2017,18886,30584.30
4101051,2017,2901,25557.74
4101101,2017,20769,34413.31
4101150,2017,2974,33356.42
4101200,2017,19420,26620.24
4101309,2017,7587,22358.51
4101408,2017,132691,23876.31
4101507,2017,118477,37813.13
4101606,2017,27906,39112.09
4101655,2017,3343,27040.08
4101705,2017,14098,34713.22
4101804,2017,137452,123511.33
4101853,2017,2301,34323.34
4101903,2017,15999,24684.73
4102000,2017,34064,33812.85
4102109,2017,26196,27532.52
4102208,2017,3999,38370.59
4102307,2017,12602,51161.48
4102406,2017,32486,22394.08
4102505,2017,12300,17624.88
4102604,2017,10314,22297.17
4102703,2017,2828,27830.62
4102752,2017,3774,17523.32
4102802,2017,15656,28777.08
4102901,2017,16627,19856.92
4103008,2017,4392,44485.88
4103024,2017,2671,32016.10
4103040,2017,6665,33444.41
4103057,2017,7911,17035.39
4103107,2017,12477,15868.96
4103156,2017,3733,18865.52
4103206,2017,7019,17497.36
4103222,2017,3358,52370.76
4103305,2017,7280,22835.44
4103354,2017,5687,28460.52
4103370,2017,2943,55552.16
4103404,2017,2911,21176.92
4103453,2017,17175,78341.14
4103479,2017,4245,21280.57
4103503,2017,8583,19952.00
4103602,2017,25401,24388.13
4103701,2017,105347,36469.14
4103800,2017,7808,23855.66
4103909,2017,15042,26186.81
4103958,2017,4062,22744.46
4104006,2017,42547,34863.07
4104055,2017,4162,36427.20
4104105,2017,7829,23428.92
4104204,2017,127309,32623.32
4104253,2017,28244,14754.99
4104303,2017,94153,36501.74
4104402,2017,16059,18481.47
4104428,2017,15978,29955.81
4104451,2017,13505,17484.34
4104501,2017,19364,34041.78
4104600,2017,15850,74843.60
4104659,2017,22282,57664.08
4104709,2017,14431,18628.44
4104808,2017,319608,35600.54
4104907,2017,71501,37198.91
4105003,2017,10451,24849.97
4105102,2017,11246,19823.49
4105201,2017,17885,17862.96
4105300,2017,11764,49504.17
4105409,2017,19911,31541.51
4105508,2017,79571,34145.08
4105607,2017,12326,31618.29
4105706,2017,17250,29012.99
4105805,2017,237402,19945.74
4105904,2017,23941,26044.69
4106001,2017,8821,21643.46
4106100,2017,3866,25594.93
4106209,2017,17961,21139.97
4106308,2017,17193,33683.01
4106407,2017,48677,29749.61
4106456,2017,7547,23248.71
4106506,2017,21666,28935.47
4106555,2017,3617,18526.40
4106571,2017,4369,25961.09
4106605,2017,21237,36647.88
4106704,2017,4619,43023.38
4106803,2017,18907,18200.88
4106852,2017,3110,33401.61
4106902,2017,1908359,44397.52
4107009,2017,15004,15064.78
4107108,2017,5389,56825.57
4107124,2017,3555,15182.84
4107157,2017,5294,18300.34
4107207,2017,39856,37891.86
4107256,2017,8439,62245.17
4107306,2017,6069,24550.83
4107405,2017,6168,38005.67
4107504,2017,14314,29315.50
4107520,2017,1852,22364.47
4107538,2017,4406,51406.04
4107546,2017,4447,24862.83
4107553,2017,3323,41786.94
4107603,2017,17306,23928.00
4107652,2017,95225,25017.35
4107702,2017,4898,27515.72
4107736,2017,5904,29492.38
4107751,2017,8177,18565.12
4107801,2017,5103,29971.59
4107850,2017,4782,24748.64
4107900,2017,6603,30427.68
4108007,2017,11087,24280.69
4108106,2017,2697,22034.85
4108205,2017,7133,38745.83
4108304,2017,264044,51007.32
4108320,2017,6350,28324.25
4108403,2017,88465,34704.26
4108452,2017,5079,20230.56
4108502,2017,14038,24559.70
4108551,2017,3178,16086.22
4108601,2017,29664,27496.33
4108650,2017,7448,22073.58
4108700,2017,6167,19964.00
4108809,2017,32974,26597.05
4108908,2017,6591,44949.48
4108957,2017,8619,30278.80
4109005,2017,3934,25700.05
4109104,2017,2292,24920.16
4109203,2017,5492,20290.97
4109302,2017,13641,24979.25
4109401,2017,180364,31093.54
4109500,2017,7923,13494.51
4109609,2017,35986,21195.21
4109658,2017,5643,33591.53
4109708,2017,31095,20883.36
4109757,2017,6396,21028.61
4109807,2017,53356,45700.46
4109906,2017,8482,26405.56
4110003,2017,4343,32387.98
4110052,2017,2304,24455.73
4110078,2017,12697,16904.07
4110102,2017,31719,25956.18
4110201,2017,11331,15557.14
4110300,2017,3137,18210.07
4110409,2017,4504,118874.33
4110508,2017,15139,30938.90
4110607,2017,14704,30910.70
4110656,2017,2462,30629.16
4110706,2017,60425,29581.53
4110805,2017,10608,22496.42
4110904,2017,4620,22104.11
4110953,2017,10587,32857.09
4111001,2017,6819,20029.18
4111100,2017,6210,29020.77
4111209,2017,11685,45496.45
4111258,2017,27500,15593.93
4111308,2017,3229,23761.23
4111407,2017,13797,27239.76
4111506,2017,32720,23087.16
4111555,2017,8120,23077.71
4111605,2017,3240,31666.98
4111704,2017,5255,17580.02
4111803,2017,40263,29286.86
4111902,2017,13398,57829.97
4112009,2017,34822,40872.47
4112108,2017,21341,30803.76
4112207,2017,5897,24944.04
4112306,2017,5084,19885.13
4112405,2017,9307,24929.62
4112504,2017,12019,20884.18
4112603,2017,1396,30291.55
4112702,2017,12615,14780.10
4112751,2017,8861,37487.42
4112801,2017,11731,51850.57
4112900,2017,3430,26361.81
4112959,2017,7650,40024.84
4113007,2017,7026,30464.28
4113106,2017,4368,24832.88
4113205,2017,48067,39097.78
4113254,2017,6205,13540.05
4113304,2017,32379,22554.68
4113403,2017,4131,29972.89
4113429,2017,3662,22164.94
4113452,2017,5071,28827.06
4113502,2017,22903,23352.44
4113601,2017,4751,38552.73
4113700,2017,558439,34454.22
4113734,2017,7455,34909.73
4113759,2017,5063,17049.38
4113809,2017,4911,21183.47
4113908,2017,13738,47872.62
4114005,2017,13798,35879.11
4114104,2017,22164,24701.86
4114203,2017,34559,44587.49
4114302,2017,25662,22894.94
4114351,2017,2861,19305.49
4114401,2017,17269,76194.22
4114500,2017,13708,22962.36
4114609,2017,51795,42466.42
4114708,2017,5932,16903.91
4114807,2017,34955,41401.29
4114906,2017,9068,32658.69
4115002,2017,7166,17623.92
4115101,2017,10555,19835.34
4115200,2017,406693,41583.18
4115309,2017,6638,34630.91
4115358,2017,5776,57296.75
4115408,2017,14539,29490.54
4115457,2017,4725,16277.04
4115507,2017,4765,15761.59
4115606,2017,17640,48866.84
4115705,2017,33450,22305.29
4115739,2017,3576,20746.92
4115754,2017,10039,27805.76
4115804,2017,45586,39995.74
4115853,2017,5476,37414.17
4115903,2017,2314,35340.97
4116000,2017,1875,23900.27
4116059,2017,10879,29334.96
4116109,2017,12621,23097.62
4116208,2017,16540,18945.89
4116307,2017,3958,24218.54
4116406,2017,4075,17936.69
4116505,2017,1536,29891.28
4116604,2017,3545,23825.11
4116703,2017,11300,48606.99
4116802,2017,6295,29419.38
4116901,2017,28084,27241.31
4116950,2017,5194,21011.36
4117008,2017,8356,35745.45
4117057,2017,11927,16429.19
4117107,2017,13486,24870.38
4117206,2017,5829,13719.51
4117214,2017,4217,18456.72
4117222,2017,8186,39029.20
4117255,2017,10745,29794.79
4117271,2017,6498,18922.90
4117297,2017,2908,23128.27
4117305,2017,23200,77208.19
4117404,2017,3494,28372.93
4117453,2017,6023,29023.24
4117503,2017,40156,21963.02
4117602,2017,48990,22532.15
4117701,2017,34023,41813.68
4117800,2017,14189,17236.66
4117909,2017,31366,64942.84
4118006,2017,13345,23814.91
4118105,2017,11265,32378.78
4118204,2017,152975,64457.80
4118303,2017,3117,21162.34
4118402,2017,87850,30158.91
4118451,2017,5432,29336.34
4118501,2017,80710,44605.85
4118600,2017,5842,45904.31
4118709,2017,7360,39577.99
4118808,2017,14198,22582.41
4118857,2017,6105,25415.23
4118907,2017,11101,42593.28
4119004,2017,6674,23285.59
4119103,2017,12455,59338.74
4119152,2017,129445,43228.56
4119202,2017,6440,26622.05
4119251,2017,2757,18085.96
4119301,2017,32322,45386.08
4119400,2017,25277,31870.71
4119509,2017,107751,11345.07
4119608,2017,32015,25474.28
4119657,2017,3140,27900.00
4119707,2017,4303,24566.58
4119806,2017,13889,22359.78
4119905,2017,344332,42224.21
4119954,2017,25393,22760.76
4120002,2017,13754,36918.06
4120101,2017,4835,24894.93
4120150,2017,3491,24938.41
4120200,2017,2611,26160.86
4120309,2017,4148,15196.72
4120333,2017,3718,31181.82
4120358,2017,5477,40297.06
4120408,2017,5227,25401.57
4120507,2017,11286,24109.87
4120606,2017,52125,22311.92
4120655,2017,4764,44419.40
4120705,2017,7472,22871.25
4120804,2017,22651,63781.51
4120853,2017,4031,43148.60
4120903,2017,33543,38750.83
4121000,2017,12320,17716.31
4121109,2017,4897,32709.82
4121208,2017,18733,18860.46
4121257,2017,4435,18396.84
4121307,2017,3963,25366.39
4121356,2017,2800,46552.86
4121406,2017,17111,33767.28
4121505,2017,14981,23961.95
4121604,2017,6979,37997.42
4121703,2017,26763,20751.15
4121752,2017,7927,18359.28
4121802,2017,10941,42422.63
4121901,2017,13557,17473.26
4122008,2017,15125,38981.55
4122107,2017,3337,20598.74
4122156,2017,13552,20221.00
4122172,2017,4119,18186.94
4122206,2017,32504,32721.85
4122305,2017,33857,32970.17
4122404,2017,64726,40164.93
4122503,2017,10779,34577.14
4122602,2017,9581,26083.08
4122651,2017,5231,15668.90
4122701,2017,6702,68071.62
4122800,2017,4003,24753.43
4122909,2017,5158,18256.69
4123006,2017,14713,25305.31
4123105,2017,3603,21611.99
4123204,2017,3544,29343.40
4123303,2017,8113,31165.66
4123402,2017,11691,22104.27
4123501,2017,25911,33043.65
4123600,2017,1727,28506.08
4123709,2017,8858,21432.83
4123808,2017,14411,21722.64
4123824,2017,3955,25141.34
4123857,2017,10716,17242.44
4123907,2017,12307,27733.00
4123956,2017,3915,20901.92
4124004,2017,5222,18761.20
4124020,2017,10471,34005.25
4124053,2017,22992,21106.30
4124103,2017,45819,24917.13
4124202,2017,2741,19130.61
4124301,2017,2281,31873.74
4124400,2017,20158,25158.99
4124509,2017,5506,57881.40
4124608,2017,6839,43504.02
4124707,2017,11519,18854.50
4124806,2017,10644,63724.73
4124905,2017,6025,23487.80
4125001,2017,11005,24909.68
4125100,2017,14927,38083.81
4125209,2017,9291,26554.95
4125308,2017,5676,46097.60
4125357,2017,5946,19667.84
4125407,2017,6485,21715.34
4125456,2017,3816,19231.39
4125506,2017,307530,73465.05
4125555,2017,2189,22661.49
4125605,2017,45398,27204.13
4125704,2017,27461,34321.84
4125753,2017,6286,31406.30
4125803,2017,10928,24329.70
4125902,2017,2443,26982.40
4126009,2017,8985,21300.17
4126108,2017,5715,25284.16
4126207,2017,6905,14868.21
4126256,2017,94181,15472.02
4126272,2017,5448,165129.96
4126306,2017,19443,24444.89
4126355,2017,4637,35717.27
4126405,2017,5633,44963.43
4126504,2017,16485,43025.17
4126603,2017,20508,25932.03
4126652,2017,3222,29237.74
4126678,2017,14143,19682.53
4126702,2017,5064,22390.60
4126801,2017,15962,30367.81
4126900,2017,5798,21818.73
4127007,2017,11834,29202.13
4127106,2017,77276,49762.50
4127205,2017,16991,26366.55
4127304,2017,16578,22597.42
4127403,2017,17627,34822.15
4127502,2017,20562,42548.05
4127601,2017,16348,18641.42
4127700,2017,135538,43760.73
4127809,2017,8470,21021.61
4127858,2017,12256,26365.45
4127882,2017,7971,14337.60
4127908,2017,8833,23407.34
4127957,2017,8277,39231.00
4127965,2017,13640,31278.81
4128005,2017,21762,39753.93
4128104,2017,109955,29877.31
4128203,2017,57027,26844.81
4128302,2017,2614,25445.29
4128401,2017,11662,22339.14
4128500,2017,19856,25917.41
4128534,2017,11407,19543.35
4128559,2017,8918,25542.27
4128609,2017,7692,34329.43
4128625,2017,2998,28621.75
4128633,2017,5781,11792.94
4128658,2017,4095,28070.09
4128708,2017,6878,44719.83
4128807,2017,5957,14552.80
4200051,2017,2604,24210.83
4200101,2017,17847,33977.53
4200200,2017,10581,22983.08
4200309,2017,5437,28614.13
4200408,2017,7154,41653.76
4200507,2017,6445,15072.46
4200556,2017,2387,39089.65
4200606,2017,6298,21791.04
4200705,2017,9960,23064.36
4200754,2017,1967,26225.72
4200804,2017,5832,22160.84
4200903,2017,4943,19777.26
4201000,2017,7537,18251.03
4201109,2017,3248,16464.29
4201208,2017,8327,69342.50
4201257,2017,10542,39365.30
4201273,2017,4281,29472.09
4201307,2017,35268,111400.36
4201406,2017,67110,25703.87
4201505,2017,8520,19776.41
4201604,2017,3564,25866.44
4201653,2017,2261,38571.43
4201703,2017,7877,24458.42
4201802,2017,3254,30589.43
4201901,2017,5688,29327.18
4201950,2017,12344,12872.16
4202008,2017,135268,38070.72
4202057,2017,10317,18227.49
4202073,2017,10413,13519.45
4202081,2017,2751,22734.28
4202099,2017,1739,22998.27
4202107,2017,27781,60001.15
4202131,2017,6304,22069.16
4202156,2017,2709,19682.17
4202206,2017,11425,25732.25
4202305,2017,66558,24185.39
4202404,2017,348513,45949.12
4202438,2017,3456,19754.05
4202453,2017,18623,32128.82
4202503,2017,4694,25529.83
4202537,2017,2919,31541.97
4202578,2017,2151,24393.77
4202602,2017,9796,25947.84
4202701,2017,5100,55413.73
4202800,2017,32648,34752.57
4202859,2017,3709,37182.80
4202875,2017,2539,30198.90
4202909,2017,128818,45685.44
4203006,2017,77323,39756.53
4203105,2017,6213,31797.68
4203154,2017,3380,18802.96
4203204,2017,78731,17159.43
4203253,2017,2597,38908.36
4203303,2017,12012,37999.00
4203402,2017,7177,30615.16
4203501,2017,8787,30173.10
4203600,2017,35710,55044.78
4203709,2017,11944,14867.13
4203808,2017,54403,29250.87
4203907,2017,22524,37209.11
4203956,2017,24298,17689.15
4204004,2017,10632,36916.76
4204103,2017,3850,31881.82
4204152,2017,2760,19647.46
4204178,2017,3254,22215.73
4204194,2017,2953,27933.29
4204202,2017,213279,41697.45
4204251,2017,16446,42933.36
4204301,2017,73766,43101.46
4204350,2017,4321,50871.09
4204400,2017,10130,25319.84
4204459,2017,2548,19056.51
4204509,2017,15541,33480.02
4204558,2017,13358,46147.18
4204608,2017,211369,33825.65
4204707,2017,11057,47014.56
4204756,2017,1955,23522.76
4204806,2017,39566,37807.56
4204905,2017,8399,27252.77
4205001,2017,15450,25924.47
4205100,2017,4081,24808.63
4205159,2017,4043,27916.40
4205175,2017,3183,14790.14
4205191,2017,2076,41417.15
4205209,2017,4480,31358.04
4205308,2017,10745,40456.40
4205357,2017,1594,25010.04
4205407,2017,485838,40171.20
4205431,2017,2549,19515.10
4205456,2017,25988,31302.33
4205506,2017,36261,25028.82
4205555,2017,2146,31363.93
4205605,2017,3058,21803.14
4205704,2017,22082,24193.32
4205803,2017,17479,52219.63
4205902,2017,67392,41906.43
4206009,2017,14229,20831.33
4206108,2017,6537,34844.42
4206207,2017,11394,19685.19
4206306,2017,22732,39711.60
4206405,2017,10259,28010.43
4206504,2017,42872,35964.38
4206603,2017,5139,29324.58
4206652,2017,4733,51626.88
4206702,2017,22443,19171.23
4206751,2017,1967,24059.99
4206801,2017,3268,29663.40
4206900,2017,18721,22520.70
4207007,2017,54845,38343.91
4207106,2017,13857,49338.75
4207205,2017,10571,17172.64
4207304,2017,44076,35127.58
4207403,2017,6133,20150.99
4207502,2017,66497,37603.89
4207577,2017,2917,43604.39
4207601,2017,4562,18510.96
4207650,2017,8930,28672.23
4207684,2017,7400,30156.22
4207700,2017,7561,41432.22
4207759,2017,4067,23526.92
4207809,2017,10285,20508.90
4207858,2017,1984,17613.91
4207908,2017,11133,26867.24
4208005,2017,6275,38270.92
4208104,2017,21506,32740.72
4208203,2017,212615,103154.53
4208302,2017,61187,27758.53
4208401,2017,16683,45191.93
4208450,2017,19355,36929.73
4208500,2017,24622,33785.11
4208609,2017,3990,35458.90
4208708,2017,10539,30612.96
4208807,2017,19527,24240.03
4208906,2017,170835,49890.57
4208955,2017,1625,23199.38
4209003,2017,29608,53267.23
4209102,2017,577077,47460.09
4209151,2017,4887,22255.78
4209177,2017,2127,24814.76
4209201,2017,2251,41335.85
4209300,2017,158508,32021.01
4209409,2017,45311,18576.99
4209458,2017,1453,27094.98
4209508,2017,6790,37932.70
4209607,2017,15149,23451.98
4209706,2017,12133,18428.50
4209805,2017,3140,29642.04
4209854,2017,4615,23678.22
4209904,2017,11774,26692.97
4210001,2017,12413,46385.81
4210035,2017,5705,27823.49
4210050,2017,1799,23983.88
4210100,2017,55907,29696.84
4210209,2017,3429,13545.35
4210308,2017,8015,23190.77
4210407,2017,7139,25360.83
4210506,2017,25076,42087.61
4210555,2017,1906,31723.50
4210605,2017,16455,35225.77
4210704,2017,2614,18522.95
4210803,2017,7047,34350.65
4210852,2017,2374,23224.09
4210902,2017,4192,25779.58
4211009,2017,11496,50571.16
4211058,2017,9785,14007.05
4211108,2017,8471,18755.99
4211207,2017,17532,36250.23
4211256,2017,2915,45753.34
4211306,2017,77137,53262.08
4211405,2017,4879,31669.60
4211454,2017,4339,24187.37
4211504,2017,14099,37140.86
4211603,2017,14837,48273.17
4211652,2017,2532,32037.52
4211702,2017,22723,42808.43
4211751,2017,18313,37990.50
4211801,2017,7363,21696.18
4211850,2017,2245,38420.94
4211876,2017,1577,24680.41
4211892,2017,2376,24231.06
4211900,2017,164926,29310.30
4212007,2017,7558,26718.31
4212056,2017,2586,41155.84
4212106,2017,16253,35384.98
4212205,2017,19015,28591.74
4212239,2017,3613,24590.37
4212254,2017,8370,16730.47
4212270,2017,4243,32092.15
4212304,2017,7360,24613.45
4212403,2017,4026,34478.64
4212502,2017,31025,21716.07
4212601,2017,2855,29306.48
4212650,2017,9980,9258.82
4212700,2017,6021,27768.48
4212809,2017,21884,38437.63
4212908,2017,19511,52268.93
4213005,2017,3480,47635.63
4213104,2017,4102,159416.87
4213153,2017,2844,31158.93
4213203,2017,32334,59356.06
4213302,2017,4767,23051.81
4213351,2017,3413,32289.48
4213401,2017,11545,19530.36
4213500,2017,20294,46575.15
4213609,2017,35207,19970.18
4213708,2017,16957,30708.50
4213807,2017,7364,21158.88
4213906,2017,1610,28481.37
4214003,2017,16996,36821.08
4214102,2017,2304,23920.57
4214151,2017,2906,23031.31
4214201,2017,10044,34608.62
4214300,2017,2871,35867.64
4214409,2017,6246,28316.36
4214508,2017,6043,26960.12
4214607,2017,7463,26086.69
4214706,2017,11431,27149.51
4214805,2017,69188,37176.48
4214904,2017,4606,51630.26
4215000,2017,42029,25997.60
4215059,2017,2489,20141.82
4215075,2017,4670,21397.22
4215109,2017,11488,23850.19
4215208,2017,5022,16387.50
4215307,2017,7634,23670.29
4215356,2017,3847,18635.56
4215406,2017,4655,36871.32
4215455,2017,12233,22939.18
4215505,2017,16701,25106.88
4215554,2017,2266,28429.39
4215604,2017,2139,22568.49
4215653,2017,8356,16627.69
4215679,2017,8846,21788.38
4215687,2017,2557,19313.26
4215695,2017,1317,24541.38
4215703,2017,22609,33345.97
4215752,2017,2449,23632.09
4215802,2017,82842,36150.90
4215901,2017,2899,21330.46
4216008,2017,11132,30549.32
4216057,2017,5464,27036.79
4216107,2017,9502,32587.67
4216206,2017,50701,78823.77
4216255,2017,6309,33807.89
4216305,2017,35065,24536.18
4216354,2017,3690,45835.23
4216404,2017,7268,25993.95
4216503,2017,26646,32223.49
4216602,2017,239718,42285.67
4216701,2017,13897,28031.66
4216800,2017,8588,26551.58
4216909,2017,23698,35419.49
4217006,2017,12934,45069.89
4217105,2017,3210,23397.82
4217154,2017,1848,18422.08
4217204,2017,39793,36431.76
4217253,2017,5602,12729.20
4217303,2017,9664,33597.58
4217402,2017,20095,24075.44
4217501,2017,17526,46383.32
4217550,2017,3301,23443.80
4217600,2017,13870,33058.33
4217709,2017,29710,25314.10
4217758,2017,2551,20183.07
4217808,2017,18261,31415.53
4217907,2017,8738,47147.17
4217956,2017,1695,22223.01
4218004,2017,36931,39726.11
4218103,2017,5377,21454.34
4218202,2017,42801,42815.99
4218251,2017,7767,24114.59
4218301,2017,19146,54482.35
4218350,2017,3863,55810.25
4218400,2017,7098,20249.93
4218509,2017,7545,81495.29
4218608,2017,7211,32227.99
4218707,2017,104457,33661.75
4218756,2017,4597,25908.64
4218806,2017,12746,40667.74
4218855,2017,2600,23335.38
4218905,2017,11191,20762.76
4218954,2017,2487,27626.46
4219002,2017,21177,37524.63
4219101,2017,3590,37066.57
4219150,2017,2543,23395.99
4219176,2017,4597,83522.73
4219200,2017,6356,41257.08
4219309,2017,52066,42837.30
4219358,2017,5056,23314.08
4219408,2017,3912,30901.33
4219507,2017,49738,32249.99
4219606,2017,4012,45618.64
4219705,2017,28210,32881.67
4219853,2017,3300,20936.06
4220000,2017,12403,17169.48
4300034,2017,4759,55799.54
4300059,2017,3841,72580.06
4300109,2017,17085,29000.82
4300208,2017,7358,35326.45
4300307,2017,6736,15815.32
4300406,2017,78003,25838.79
4300455,2017,4037,24777.56
4300471,2017,2079,62692.16
4300505,2017,7433,71389.48
4300554,2017,1803,34808.10
4300570,2017,3040,28565.46
4300604,2017,208177,11964.61
4300638,2017,6854,14778.96
4300646,2017,7576,13926.74
4300661,2017,1306,78188.36
4300703,2017,6210,33519.65
4300802,2017,13306,41297.76
4300851,2017,3748,37252.13
4300877,2017,5395,26289.90
4300901,2017,6601,133271.17
4301008,2017,20272,53804.76
4301057,2017,9050,25401.22
4301073,2017,2906,20217.48
4301107,2017,14255,16535.04
4301206,2017,13388,25065.95
4301305,2017,18922,31878.77
4301404,2017,10614,24192.48
4301503,2017,7091,43104.36
4301552,2017,3718,26451.86
4301602,2017,122209,23246.59
4301636,2017,12671,16203.77
4301651,2017,6109,30505.65
4301701,2017,6763,30823.89
4301750,2017,7440,15389.11
4301800,2017,5474,34223.42
4301859,2017,3253,12629.88
4301875,2017,4223,47831.40
4301909,2017,13365,23875.20
4301925,2017,1915,24342.04
